date,Open_AAPL,High_AAPL,Low_AAPL,Close_AAPL,Adj_Close_AAPL,Volume_AAPL,Open_AMZN,High_AMZN,Low_AMZN,Close_AMZN,Adj_Close_AMZN,Volume_AMZN,Open_MSFT,High_MSFT,Low_MSFT,Close_MSFT,Adj_Close_MSFT,Volume_MSFT,Open_VOO,High_VOO,Low_VOO,Close_VOO,Adj_Close_VOO,Volume_VOO,Open_SPY,High_SPY,Low_SPY,Close_SPY,Adj_Close_SPY,Volume_SPY
2022-05-18,146.85000610351562,147.36000061035156,139.89999389648438,140.82000732421875,138.30528259277344,109742900,111.43949890136719,112.85299682617188,106.2490005493164,107.11250305175781,107.11250305175781,108380000,263.0,263.6000061035156,252.77000427246094,254.0800018310547,246.9255828857422,31356000,370.9800109863281,371.1600036621094,359.0,360.3399963378906,341.2257080078125,6883600,403.5,403.79998779296875,390.54998779296875,391.8599853515625,371.81951904296875,117674500
2022-05-19,139.8800048828125,141.66000366210938,136.60000610351562,137.35000610351562,134.89724731445312,136095600,106.28050231933594,110.03399658203125,106.19300079345703,107.31900024414062,107.31900024414062,88142000,253.89999389648438,257.6700134277344,251.8800048828125,253.13999938964844,246.01205444335938,32692300,357.1700134277344,362.2300109863281,355.8500061035156,357.92999267578125,338.9434814453125,6359500,388.6199951171875,394.1400146484375,387.1099853515625,389.4599914550781,369.542236328125,98510700
2022-05-20,139.08999633789062,140.6999969482422,132.61000061035156,137.58999633789062,135.13291931152344,137426100,109.56849670410156,109.89800262451172,105.0094985961914,107.59100341796875,107.59100341796875,99500000,257.239990234375,258.5400085449219,246.44000244140625,252.55999755859375,245.44837951660156,39199300,361.4100036621094,361.95001220703125,349.760009765625,358.0199890136719,339.0287170410156,8755900,393.25,397.0299987792969,380.5400085449219,389.6300048828125,369.70355224609375,131432200
2022-05-23,137.7899932861328,143.25999450683594,137.64999389648438,143.11000061035156,140.5543670654297,117726300,108.46099853515625,108.81900024414062,103.94999694824219,107.55699920654297,107.55699920654297,107798000,255.49000549316406,261.5,253.42999267578125,260.6499938964844,253.31056213378906,33175400,361.0899963378906,365.57000732421875,358.8500061035156,364.80999755859375,345.45849609375,5254900,392.8299865722656,397.7300109863281,390.3800048828125,396.9200134277344,376.6207275390625,76414900
2022-05-24,140.80999755859375,141.97000122070312,137.3300018310547,140.36000061035156,137.8534698486328,104132700,104.0250015258789,105.4000015258789,101.26000213623047,104.0999984741211,104.0999984741211,102934000,257.8900146484375,261.3299865722656,253.5,259.6199951171875,252.30953979492188,29043900,360.8500061035156,363.2099914550781,355.70001220703125,362.17999267578125,342.9680480957031,5567300,392.55999755859375,395.1499938964844,386.9599914550781,393.8900146484375,373.7456359863281,91448800
2022-05-25,138.42999267578125,141.7899932861328,138.33999633789062,140.52000427246094,138.01065063476562,92482700,103.65550231933594,108.17500305175781,103.6500015258789,106.7750015258789,106.7750015258789,93120000,258.1400146484375,264.5799865722656,257.1300048828125,262.5199890136719,255.12794494628906,28547900,360.5400085449219,367.1600036621094,360.2699890136719,365.20001220703125,345.8278503417969,5704600,392.30999755859375,399.45001220703125,391.8900146484375,397.3699951171875,377.04766845703125,91472900
2022-05-26,137.38999938964844,144.33999633789062,137.13999938964844,143.77999877929688,141.21240234375,90601500,107.97000122070312,112.66549682617188,107.45349884033203,111.07749938964844,111.07749938964844,93002000,262.2699890136719,267.1099853515625,261.42999267578125,265.8999938964844,258.4127197265625,25002100,366.45001220703125,374.1300048828125,366.2699890136719,372.4599914550781,352.7027893066406,4248300,398.6700134277344,407.0400085449219,398.45001220703125,405.30999755859375,384.5816650390625,82168300
2022-05-27,145.38999938964844,149.67999267578125,145.25999450683594,149.63999938964844,146.9677734375,90978500,113.55000305175781,115.18699645996094,112.62799835205078,115.14649963378906,115.14649963378906,93660000,268.4800109863281,273.3399963378906,267.55999755859375,273.239990234375,265.5460205078125,26910800,374.94000244140625,381.8599853515625,374.79998779296875,381.79998779296875,361.54730224609375,3911800,407.9100036621094,415.3800048828125,407.70001220703125,415.260009765625,394.0227966308594,84768700
2022-05-31,149.07000732421875,150.66000366210938,146.83999633789062,148.83999633789062,146.18203735351562,103718400,116.27999877929688,121.99449920654297,115.67500305175781,120.20950317382812,120.20950317382812,144634000,272.5299987792969,274.7699890136719,268.92999267578125,271.8699951171875,264.21466064453125,37827700,380.2300109863281,382.8500061035156,376.9200134277344,379.67999267578125,359.539794921875,5016500,413.54998779296875,416.4599914550781,410.0299987792969,412.92999267578125,391.81195068359375,95937000
2022-06-01,149.89999389648438,151.74000549316406,147.67999267578125,148.7100067138672,146.0543975830078,74286600,122.25599670410156,125.17900085449219,120.62249755859375,121.68399810791016,121.68399810791016,127528000,275.20001220703125,277.69000244140625,270.0400085449219,272.4200134277344,264.7491760253906,25292200,381.6099853515625,382.6400146484375,374.1000061035156,376.5,356.5284729003906,4245800,415.1700134277344,416.239990234375,406.92999267578125,409.5899963378906,388.642822265625,86585800
2022-06-02,147.8300018310547,151.27000427246094,146.86000061035156,151.2100067138672,148.50975036621094,72348100,121.68399810791016,125.61000061035156,120.04499816894531,125.51100158691406,125.51100158691406,100560000,264.45001220703125,274.6499938964844,261.6000061035156,274.5799865722656,266.84832763671875,44008200,376.4100036621094,383.739990234375,374.20001220703125,383.6499938964844,363.2991943359375,3273700,409.4200134277344,417.44000244140625,407.0400085449219,417.3900146484375,396.0438537597656,79609600
2022-06-03,146.89999389648438,147.97000122070312,144.4600067138672,145.3800048828125,142.7838592529297,88570300,124.19999694824219,124.4000015258789,121.04650115966797,122.3499984741211,122.3499984741211,97604000,270.30999755859375,273.45001220703125,268.4100036621094,270.0199890136719,262.4167175292969,28059000,379.1099853515625,380.6000061035156,376.4800109863281,377.44000244140625,357.4186096191406,2749500,412.3999938964844,414.0400085449219,409.510009765625,410.5400085449219,389.5441589355469,71874300
2022-06-06,147.02999877929688,148.57000732421875,144.89999389648438,146.13999938964844,143.53025817871094,71598400,125.25,128.99000549316406,123.80999755859375,124.79000091552734,124.79000091552734,135269000,272.05999755859375,274.17999267578125,267.2200012207031,268.75,261.1825256347656,22400300,381.3299865722656,382.9599914550781,377.4100036621094,378.4700012207031,358.39398193359375,2659500,414.7799987792969,416.6099853515625,410.54998779296875,411.7900085449219,390.730224609375,57508900
2022-06-07,144.35000610351562,149.0,144.10000610351562,148.7100067138672,146.0543975830078,67808200,122.01000213623047,124.0999984741211,120.62999725341797,123.0,123.0,85156700,266.6400146484375,273.1300048828125,265.94000244140625,272.5,264.8268737792969,22860700,375.1600036621094,382.6099853515625,374.7099914550781,382.1700134277344,361.89776611328125,2649900,408.1000061035156,416.2200012207031,407.6099853515625,415.739990234375,394.478271484375,59272400
2022-06-08,148.5800018310547,149.8699951171875,147.4600067138672,147.9600067138672,145.3177490234375,53950200,122.61000061035156,123.75,120.75,121.18000030517578,121.18000030517578,64926600,271.7099914550781,273.0,269.6099853515625,270.4100036621094,262.7957458496094,17372300,380.5,382.2300109863281,377.260009765625,377.989990234375,357.93939208984375,3436400,413.92999267578125,415.82000732421875,410.3800048828125,411.2200012207031,390.1893310546875,64350000
2022-06-09,147.0800018310547,147.9499969482422,142.52999877929688,142.63999938964844,140.09275817871094,69473000,119.98999786376953,121.30000305175781,116.0999984741211,116.1500015258789,116.1500015258789,67029800,267.7799987792969,272.7099914550781,264.6300048828125,264.7900085449219,257.3340148925781,26439700,376.239990234375,378.44000244140625,369.0199890136719,369.1000061035156,349.5210266113281,3022000,409.3399963378906,411.739990234375,401.44000244140625,401.44000244140625,380.9095764160156,86289800
2022-06-10,140.27999877929688,140.75999450683594,137.05999755859375,137.1300048828125,134.68118286132812,91437900,113.41999816894531,114.5,109.05000305175781,109.6500015258789,109.6500015258789,87266000,260.5799865722656,260.5799865722656,252.52999877929688,252.99000549316406,245.8662872314453,31422800,362.92999267578125,363.69000244140625,358.2300109863281,358.2699890136719,339.2655029296875,7629700,394.8800048828125,395.7799987792969,389.75,389.79998779296875,369.8648376464844,132893900
2022-06-13,132.8699951171875,135.1999969482422,131.44000244140625,131.8800048828125,129.5249481201172,122207100,104.19000244140625,106.54000091552734,101.86000061035156,103.66999816894531,103.66999816894531,99277700,245.11000061035156,249.02000427246094,241.52999877929688,242.25999450683594,235.4384307861328,46135800,349.1099853515625,350.8399963378906,343.05999755859375,344.4599914550781,326.18804931640625,10399700,379.8500061035156,381.80999755859375,373.29998779296875,375.0,355.82171630859375,170004900
2022-06-14,133.1300048828125,133.88999938964844,131.47999572753906,132.75999450683594,130.38917541503906,84784300,104.19000244140625,104.87999725341797,101.43000030517578,102.30999755859375,102.30999755859375,69728800,243.86000061035156,245.74000549316406,241.50999450683594,244.49000549316406,237.6056365966797,28651500,346.3699951171875,347.32000732421875,340.57000732421875,343.6000061035156,325.3736572265625,7584200,376.8500061035156,377.94000244140625,370.5899963378906,373.8699951171875,354.7495422363281,104011800
2022-06-15,134.2899932861328,137.33999633789062,132.16000366210938,135.42999267578125,133.0115203857422,91533000,103.86000061035156,109.05999755859375,103.52999877929688,107.66999816894531,107.66999816894531,85011100,248.30999755859375,255.3000030517578,246.4199981689453,251.75999450683594,244.6708984375,33111700,346.82000732421875,352.8399963378906,341.9700012207031,348.5199890136719,330.03265380859375,7887600,377.3599853515625,383.8999938964844,372.1199951171875,379.20001220703125,359.8070068359375,125666800
2022-06-16,132.0800018310547,132.38999938964844,129.0399932861328,130.05999755859375,127.73741149902344,108123900,104.47000122070312,104.58000183105469,102.01000213623047,103.66000366210938,103.66000366210938,82186300,245.97999572753906,247.4199981689453,243.02000427246094,244.97000122070312,238.07208251953125,33169200,340.4800109863281,340.8399963378906,334.57000732421875,337.07000732421875,319.1900329589844,8821900,370.510009765625,370.94000244140625,364.0799865722656,366.6499938964844,347.89874267578125,134473300
2022-06-17,130.07000732421875,133.0800018310547,129.80999755859375,131.55999755859375,129.21063232421875,134520300,102.80000305175781,106.9800033569336,102.51000213623047,106.22000122070312,106.22000122070312,99772100,244.6999969482422,250.5,244.02999877929688,247.64999389648438,240.67665100097656,43084800,337.30999755859375,340.8699951171875,334.239990234375,337.95001220703125,320.02337646484375,7084000,365.510009765625,369.3800048828125,362.1700134277344,365.8599853515625,348.6487731933594,111113900
2022-06-21,133.4199981689453,137.05999755859375,133.32000732421875,135.8699951171875,133.4436492919922,81000500,108.19999694824219,111.62999725341797,103.55999755859375,108.68000030517578,108.68000030517578,70901200,250.25999450683594,254.75,249.50999450683594,253.74000549316406,246.5951690673828,29928300,343.19000244140625,347.5,343.1099853515625,346.2300109863281,327.8641357421875,5628300,371.8900146484375,376.5299987792969,371.80999755859375,375.07000732421875,357.42547607421875,76811900
2022-06-22,134.7899932861328,137.75999450683594,133.91000366210938,135.35000610351562,132.93295288085938,73409200,107.43000030517578,112.12999725341797,107.0199966430664,108.94999694824219,108.94999694824219,60040100,251.88999938964844,257.1700134277344,250.3699951171875,253.1300048828125,246.0023651123047,25939900,342.0799865722656,349.510009765625,341.6300048828125,345.5,327.1728820800781,4876100,370.6199951171875,378.7200012207031,370.17999267578125,374.3900146484375,356.7774963378906,90059400
2022-06-23,136.82000732421875,138.58999633789062,135.6300048828125,138.27000427246094,135.80081176757812,72433800,110.38999938964844,113.0,107.93000030517578,112.44000244140625,112.44000244140625,64345300,255.57000732421875,259.3699951171875,253.6300048828125,258.8599853515625,251.5709686279297,25861400,347.6300048828125,349.6099853515625,344.1400146484375,349.1300048828125,330.61029052734375,6708800,376.6400146484375,378.8299865722656,372.8900146484375,378.05999755859375,360.2748718261719,79292100
2022-06-24,139.89999389648438,141.91000366210938,139.77000427246094,141.66000366210938,139.13026428222656,89116800,112.37999725341797,116.70999908447266,111.43000030517578,116.45999908447266,116.45999908447266,69867600,261.80999755859375,267.9800109863281,261.7200012207031,267.70001220703125,260.1620788574219,33923200,352.0299987792969,360.0199890136719,351.9700012207031,360.0,340.9037170410156,5458600,381.3999938964844,390.0899963378906,381.3699951171875,390.0799865722656,371.7293701171875,98050300
2022-06-27,142.6999969482422,143.49000549316406,140.97000122070312,141.66000366210938,139.13026428222656,70207900,117.08999633789062,117.9800033569336,112.69999694824219,113.22000122070312,113.22000122070312,62133200,268.2099914550781,268.29998779296875,263.2799987792969,264.8900146484375,257.43115234375,24615100,361.0,361.1499938964844,357.57000732421875,358.6499938964844,339.6252746582031,4608600,391.04998779296875,391.3599853515625,387.44000244140625,388.5899963378906,370.3094787597656,66009600
2022-06-28,142.1300048828125,143.4199981689453,137.32000732421875,137.44000244140625,134.98565673828125,67083400,113.5,114.8499984741211,107.04000091552734,107.4000015258789,107.4000015258789,74942900,263.9800109863281,266.9100036621094,256.32000732421875,256.4800109863281,249.2580108642578,27295500,360.0799865722656,362.8399963378906,350.8999938964844,350.8999938964844,332.28643798828125,8797800,390.2300109863281,393.1600036621094,380.5299987792969,380.6499938964844,362.7430114746094,86548900
2022-06-29,137.4600067138672,140.6699981689453,136.6699981689453,139.22999572753906,136.74365234375,66242400,107.37999725341797,110.98999786376953,106.91000366210938,108.91999816894531,108.91999816894531,66375300,257.5899963378906,261.9700012207031,255.75999450683594,260.260009765625,252.9315643310547,20069800,350.42999267578125,351.3599853515625,347.80999755859375,349.6400146484375,332.4499816894531,3775900,381.2300109863281,382.2699890136719,378.4200134277344,380.3399963378906,362.4476013183594,65676000
2022-06-30,137.25,138.3699951171875,133.77000427246094,136.72000122070312,134.27845764160156,98964500,108.11000061035156,108.18000030517578,102.5199966430664,106.20999908447266,106.20999908447266,97679400,257.04998779296875,259.5299987792969,252.89999389648438,256.8299865722656,249.59815979003906,31730900,345.8800048828125,349.8399963378906,342.45001220703125,346.8800048828125,329.8256530761719,7159600,376.239990234375,380.6600036621094,372.55999755859375,377.25,359.5029602050781,112508300
2022-07-01,136.0399932861328,139.0399932861328,135.66000366210938,138.92999267578125,136.44900512695312,71051600,106.29000091552734,109.75,105.8499984741211,109.55999755859375,109.55999755859375,73021200,256.3900146484375,259.7699890136719,254.61000061035156,259.5799865722656,252.27072143554688,22837700,346.1600036621094,350.8299865722656,343.5899963378906,350.44000244140625,333.2107238769531,7481500,376.55999755859375,381.70001220703125,373.79998779296875,381.239990234375,363.30523681640625,74839700
2022-07-05,137.77000427246094,141.61000061035156,136.92999267578125,141.55999755859375,139.0320587158203,73353800,107.5999984741211,114.08000183105469,106.31999969482422,113.5,113.5,76583700,256.1600036621094,262.9800109863281,254.74000549316406,262.8500061035156,255.44857788085938,22941000,345.4800109863281,351.1000061035156,342.7799987792969,351.05999755859375,333.8001708984375,6180600,375.8800048828125,381.9800109863281,372.8999938964844,381.9599914550781,363.9913635253906,81438000
2022-07-06,141.35000610351562,144.1199951171875,141.0800018310547,142.9199981689453,140.3677520751953,74064300,113.20999908447266,115.4800033569336,112.01000213623047,114.33000183105469,114.33000183105469,66958900,263.75,267.989990234375,262.3999938964844,266.2099914550781,258.7140197753906,23824400,351.2300109863281,354.67999267578125,348.92999267578125,352.3299865722656,335.0076904296875,5450900,382.1099853515625,385.8699951171875,379.6000061035156,383.25,365.2206726074219,70426200
2022-07-07,143.2899932861328,146.5500030517578,143.27999877929688,146.35000610351562,143.73651123046875,66253700,113.8499984741211,116.98999786376953,113.48999786376953,116.33000183105469,116.33000183105469,57872300,265.1199951171875,269.05999755859375,265.0199890136719,268.3999938964844,260.8423156738281,20859900,354.010009765625,358.29998779296875,354.0,357.5,339.9235534667969,3737500,385.1199951171875,389.8299865722656,383.2699890136719,388.989990234375,370.690673828125,64525900
2022-07-08,145.25999450683594,147.5500030517578,145.0,147.0399932861328,144.41416931152344,64547800,114.5999984741211,116.58000183105469,113.69000244140625,115.54000091552734,115.54000091552734,45719700,264.7900085449219,268.1000061035156,263.2900085449219,267.6600036621094,260.12322998046875,19658800,355.9100036621094,359.04998779296875,354.4700012207031,357.2900085449219,339.7238464355469,4791300,387.2699890136719,390.6400146484375,385.6600036621094,388.6700134277344,370.3857116699219,72397800
2022-07-11,145.6699981689453,146.63999938964844,143.77999877929688,144.8699951171875,142.282958984375,63141600,114.08000183105469,114.30000305175781,110.87000274658203,111.75,111.75,53487600,265.6499938964844,266.5299987792969,262.17999267578125,264.510009765625,257.0618896484375,19455200,354.8399963378906,355.57000732421875,352.510009765625,353.25,335.8824768066406,3491700,385.8500061035156,386.8699951171875,383.5,384.2300109863281,366.1546325683594,58366900
2022-07-12,145.75999450683594,148.4499969482422,145.0500030517578,145.86000061035156,143.25526428222656,77588800,112.16000366210938,113.2300033569336,108.33999633789062,109.22000122070312,109.22000122070312,54280300,265.8800048828125,265.94000244140625,252.0399932861328,253.6699981689453,246.52711486816406,35868500,352.6000061035156,354.8999938964844,348.3800048828125,349.989990234375,332.7828063964844,4080300,383.6499938964844,386.1600036621094,378.989990234375,380.8299865722656,362.9145202636719,62219200
2022-07-13,142.99000549316406,146.4499969482422,142.1199951171875,145.49000549316406,142.89186096191406,71185600,107.02999877929688,111.77999877929688,106.01000213623047,110.4000015258789,110.4000015258789,61353800,250.19000244140625,253.5500030517578,248.11000061035156,252.72000122070312,245.6038818359375,29497400,344.739990234375,351.0,344.3699951171875,348.3599853515625,331.23291015625,5603500,375.1000061035156,381.9200134277344,374.6600036621094,378.8299865722656,361.00860595703125,84224600
2022-07-14,144.0800018310547,148.9499969482422,143.25,148.47000122070312,145.8186798095703,78140700,110.23999786376953,111.18000030517578,107.58000183105469,110.62999725341797,110.62999725341797,51163100,250.57000732421875,255.13999938964844,245.94000244140625,254.0800018310547,246.9255828857422,25102800,343.4100036621094,347.95001220703125,341.04998779296875,347.44000244140625,330.3581237792969,4624800,373.6099853515625,379.04998779296875,371.0400085449219,377.9100036621094,360.1318664550781,89704800
2022-07-15,149.77999877929688,150.86000061035156,148.1999969482422,150.1699981689453,147.48831176757812,76259900,112.5,115.58999633789062,111.58999633789062,113.55000305175781,113.55000305175781,84317800,255.72000122070312,260.3699951171875,254.77000427246094,256.7200012207031,249.4912567138672,29774100,351.7300109863281,354.1099853515625,349.79998779296875,354.010009765625,336.6051330566406,4520500,382.54998779296875,385.25,380.5400085449219,385.1300048828125,367.0122985839844,79060400
2022-07-18,150.74000549316406,151.57000732421875,146.6999969482422,147.07000732421875,144.4436492919922,81420900,115.0,117.23999786376953,113.1500015258789,113.76000213623047,113.76000213623047,59115400,259.75,260.8399963378906,253.3000030517578,254.25,247.09078979492188,20975000,356.9700012207031,357.6199951171875,349.9200134277344,351.0799865722656,333.819091796875,3544900,388.3800048828125,389.0899963378906,380.6600036621094,381.95001220703125,363.9818420410156,63203600
2022-07-19,147.9199981689453,151.22999572753906,146.91000366210938,151.0,148.30345153808594,82982400,115.69999694824219,118.94999694824219,114.02999877929688,118.20999908447266,118.20999908447266,60990000,257.5799865722656,259.7200012207031,253.67999267578125,259.5299987792969,252.22210693359375,25012600,354.95001220703125,361.0899963378906,354.25,360.6099853515625,342.88055419921875,3620200,386.0799865722656,392.8699951171875,385.3900146484375,392.2699890136719,373.81634521484375,78506000
2022-07-20,151.1199951171875,153.72000122070312,150.3699951171875,153.0399932861328,150.3070526123047,64823400,118.62000274658203,123.4800033569336,118.31999969482422,122.7699966430664,122.7699966430664,71268300,259.8999938964844,264.8699951171875,258.9100036621094,262.2699890136719,254.8849334716797,22788300,360.70001220703125,364.239990234375,359.45001220703125,362.9200134277344,345.0771179199219,4270600,392.4700012207031,396.260009765625,391.0299987792969,394.7699890136719,376.1988220214844,71843800
2022-07-21,154.5,155.57000732421875,151.94000244140625,155.35000610351562,152.57579040527344,65086600,123.19999694824219,124.8499984741211,121.26000213623047,124.62999725341797,124.62999725341797,60239900,259.7900085449219,264.8900146484375,257.0299987792969,264.8399963378906,257.382568359375,22404700,362.3599853515625,366.6199951171875,360.010009765625,366.5899963378906,348.56658935546875,4604000,394.1600036621094,398.8399963378906,391.6300048828125,398.7900085449219,380.0296630859375,64903900
2022-07-22,155.38999938964844,156.27999877929688,153.41000366210938,154.08999633789062,151.33828735351562,66675400,125.01000213623047,125.5,121.3499984741211,122.41999816894531,122.41999816894531,51463800,265.239990234375,265.3299865722656,259.07000732421875,260.3599853515625,253.0286865234375,21881300,366.69000244140625,367.8399963378906,361.010009765625,363.25,345.39080810546875,4533900,398.9200134277344,400.17999267578125,392.75,395.0899963378906,376.5036926269531,72197300
2022-07-25,154.00999450683594,155.0399932861328,152.27999877929688,152.9499969482422,150.21864318847656,53623900,122.69999694824219,123.63999938964844,120.02999877929688,121.13999938964844,121.13999938964844,50221300,261.0,261.5,256.80999755859375,258.8299865722656,251.54185485839844,21056000,363.8399963378906,364.44000244140625,361.45001220703125,363.6099853515625,345.73309326171875,3902200,395.75,396.4700012207031,393.2099914550781,395.57000732421875,376.9612121582031,53631500
2022-07-26,152.25999450683594,153.08999633789062,150.8000030517578,151.60000610351562,148.8927459716797,55138700,115.79000091552734,118.1500015258789,114.52999877929688,114.80999755859375,114.80999755859375,67075100,259.8599853515625,259.8800048828125,249.57000732421875,251.89999389648438,244.80697631835938,39348000,362.1199951171875,362.2099914550781,358.45001220703125,359.25,341.5874938964844,2987200,393.8399963378906,394.05999755859375,389.95001220703125,390.8900146484375,372.5013122558594,52946400
2022-07-27,152.5800018310547,157.3300018310547,152.16000366210938,156.7899932861328,153.9900665283203,78620700,117.30999755859375,121.9000015258789,117.16000366210938,120.97000122070312,120.97000122070312,61582000,261.1600036621094,270.04998779296875,258.8500061035156,268.739990234375,261.17279052734375,45994000,362.489990234375,370.3299865722656,362.2200012207031,368.6600036621094,350.53485107421875,4500300,394.3599853515625,402.8800048828125,394.04998779296875,401.0400085449219,382.17376708984375,82342100
2022-07-28,156.97999572753906,157.63999938964844,154.41000366210938,157.35000610351562,154.5400848388672,81378700,121.56999969482422,122.83999633789062,118.08000183105469,122.27999877929688,122.27999877929688,82245500,269.75,277.8399963378906,267.8699951171875,276.4100036621094,268.62677001953125,33459300,369.4200134277344,373.9100036621094,365.9800109863281,373.32000732421875,354.96575927734375,4345300,401.8900146484375,406.79998779296875,398.1499938964844,406.07000732421875,386.9671325683594,73966600
2022-07-29,161.24000549316406,163.6300048828125,159.5,162.50999450683594,159.60791015625,101786900,134.89999389648438,137.64999389648438,132.41000366210938,134.9499969482422,134.9499969482422,148892900,277.70001220703125,282.0,276.6300048828125,280.739990234375,272.8348388671875,32152800,374.7300109863281,379.6600036621094,373.92999267578125,378.7900085449219,360.16680908203125,5246400,407.5799865722656,413.0299987792969,406.7699890136719,411.989990234375,392.6086120605469,87003700
2022-08-01,161.00999450683594,163.58999633789062,160.88999938964844,161.50999450683594,158.6257781982422,67829400,134.9600067138672,138.8300018310547,133.50999450683594,135.38999938964844,135.38999938964844,76846900,277.82000732421875,281.2799987792969,275.8399963378906,278.010009765625,270.1817626953125,21539600,376.1199951171875,380.010009765625,375.44000244140625,377.6499938964844,359.0828857421875,4421400,409.1499938964844,413.4100036621094,408.3999938964844,410.7699890136719,391.4460144042969,69997500
2022-08-02,160.10000610351562,162.41000366210938,159.6300048828125,160.00999450683594,157.15255737304688,59907000,134.72000122070312,137.44000244140625,134.08999633789062,134.16000366210938,134.16000366210938,61922400,276.0,277.8900146484375,272.3800048828125,274.82000732421875,267.08160400390625,22754200,376.1099853515625,379.6300048828125,373.95001220703125,375.2099914550781,356.7628479003906,4132600,409.1199951171875,413.0,406.82000732421875,408.05999755859375,388.8635559082031,63435400
2022-08-03,160.83999633789062,166.58999633789062,160.75,166.1300048828125,163.1632843017578,82507500,136.2100067138672,140.49000549316406,136.0500030517578,139.52000427246094,139.52000427246094,71827800,276.760009765625,283.5,276.6099853515625,282.4700012207031,274.5161437988281,23518900,377.19000244140625,382.1000061035156,376.9100036621094,381.07000732421875,362.3346862792969,3854800,410.29998779296875,415.67999267578125,410.0,414.45001220703125,394.95294189453125,67820600
2022-08-04,166.00999450683594,167.19000244140625,164.42999267578125,165.80999755859375,162.84901428222656,55474100,140.5800018310547,143.55999755859375,139.5500030517578,142.57000732421875,142.57000732421875,70585000,281.79998779296875,283.79998779296875,280.1700134277344,283.6499938964844,275.6629638671875,18098700,380.8800048828125,381.5299987792969,379.19000244140625,380.7699890136719,362.0494384765625,3410600,414.3699951171875,415.0899963378906,412.44000244140625,414.1700134277344,394.6861572265625,45656600
2022-08-05,163.2100067138672,165.85000610351562,163.0,165.35000610351562,162.62278747558594,56697000,140.10000610351562,142.86000061035156,139.60000610351562,140.8000030517578,140.8000030517578,50686900,279.1499938964844,283.6499938964844,278.67999267578125,282.9100036621094,274.9437561035156,16774600,376.6499938964844,380.70001220703125,376.5400085449219,379.9800109863281,361.29833984375,2852100,409.6600036621094,414.1499938964844,409.6000061035156,413.4700012207031,394.0190124511719,56814900
2022-08-08,166.3699951171875,167.80999755859375,164.1999969482422,164.8699951171875,162.1506805419922,60276900,142.0500030517578,144.22999572753906,138.2899932861328,139.41000366210938,139.41000366210938,52229000,284.04998779296875,285.9200134277344,279.32000732421875,280.32000732421875,272.4267883300781,18739200,381.7799987792969,383.9100036621094,378.57000732421875,379.6400146484375,360.97503662109375,3450800,415.25,417.6199951171875,411.8299865722656,412.989990234375,393.5616149902344,53886100
2022-08-09,164.02000427246094,165.82000732421875,163.25,164.9199981689453,162.19989013671875,63135500,138.0500030517578,138.9499969482422,136.2100067138672,137.8300018310547,137.8300018310547,40434700,279.6400146484375,283.0799865722656,277.6099853515625,282.29998779296875,274.3509521484375,23405200,379.0199890136719,379.4100036621094,377.1000061035156,378.1400146484375,359.548828125,2360500,412.2200012207031,412.75,410.2200012207031,411.3500061035156,391.9988098144531,44931800
2022-08-10,167.67999267578125,169.33999633789062,166.89999389648438,169.24000549316406,166.44866943359375,70170500,142.89999389648438,144.60000610351562,141.00999450683594,142.69000244140625,142.69000244140625,54773800,288.1700134277344,289.80999755859375,286.94000244140625,289.1600036621094,281.01776123046875,24687800,384.989990234375,386.2300109863281,383.1000061035156,386.05999755859375,367.0793762207031,3651000,418.7799987792969,420.1400146484375,416.7200012207031,419.989990234375,400.2322998046875,68665700
2022-08-11,170.05999755859375,170.99000549316406,168.19000244140625,168.49000549316406,165.7110137939453,57149200,143.86000061035156,144.49000549316406,139.75999450683594,140.63999938964844,140.63999938964844,44867300,290.8500061035156,291.2099914550781,286.510009765625,287.0199890136719,278.9380187988281,20065900,388.8699951171875,390.6499938964844,385.3999938964844,386.05999755859375,367.0793762207031,3575400,422.989990234375,424.95001220703125,419.2099914550781,419.989990234375,400.2322998046875,59489700
2022-08-12,169.82000732421875,172.1699981689453,169.39999389648438,172.10000610351562,169.261474609375,68039400,142.0500030517578,143.57000732421875,140.1199951171875,143.5500030517578,143.5500030517578,47643500,288.4800109863281,291.9100036621094,286.94000244140625,291.9100036621094,283.69036865234375,22619700,387.95001220703125,392.7200012207031,387.0899963378906,392.6700134277344,373.36444091796875,3664400,422.0299987792969,427.2099914550781,421.0299987792969,427.1000061035156,407.0078125,61694500
2022-08-15,171.52000427246094,173.38999938964844,171.35000610351562,173.19000244140625,170.33351135253906,54091700,142.8000030517578,143.75999450683594,141.49000549316406,143.17999267578125,143.17999267578125,39014600,291.0,294.17999267578125,290.1099853515625,293.4700012207031,285.2064514160156,18085700,390.489990234375,394.760009765625,390.4599914550781,394.3500061035156,374.9618225097656,3203900,424.7699890136719,429.4100036621094,424.7099914550781,428.8599853515625,408.68499755859375,54048300
2022-08-16,172.77999877929688,173.7100067138672,171.66000366210938,173.02999877929688,170.1761474609375,56377100,143.91000366210938,146.57000732421875,142.0,144.77999877929688,144.77999877929688,59102900,291.989990234375,294.0400085449219,290.4200134277344,292.7099914550781,284.46783447265625,18102900,393.239990234375,396.8900146484375,392.44000244140625,395.0400085449219,375.6179504394531,3864800,427.7300109863281,431.7300109863281,426.8800048828125,429.70001220703125,409.48553466796875,59289000
